"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"12530","2016","12","55","2","PA","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1592,17,5188450,41855.59,57.9,"3"
"12867","2016","12","55","2","PB","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1716,12,2835882,41660.7,55.09,"2"
"12914","2016","12","55","2","PB","PSD","SERVIÇOS POSTAIS",36,1716,12,2835882,41660.7,179.5,"1"
"12935","2016","12","55","2","PB","PTB","ASSINATURA DE PUBLICAÇÕES",25,1716,12,2835882,41660.7,113.5,"1"
"14402","2016","12","55","2","PE","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,1657,25,6356307,41304.94,59.18,"4"
"14166","2016","12","55","2","PE","PCdoB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,1657,25,6356307,41304.94,157,"2"
"14594","2016","12","55","2","PE","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1657,25,6356307,41304.94,149.7,"1"
"15180","2016","12","55","2","PI","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1313,10,2345694,40599.91,45,"2"
"15853","2016","12","55","2","PR","PDT","SERVIÇOS POSTAIS",20,1081,30,7865950,38500,50.37,"3"
"15846","2016","12","55","2","PR","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1081,30,7865950,38500,92,"2"
"15829","2016","12","55","2","PR","PSB","ASSINATURA DE PUBLICAÇÕES",34,1081,30,7865950,38500,69.8,"1"
"15403","2016","12","55","2","PR","PSC","SERVIÇOS POSTAIS",13,1081,30,7865950,38500,200.46,"1"
"17619","2016","12","55","2","RJ","PATRIOTA","SERVIÇOS POSTAIS",5,933,46,12141145,35388.11,35.7,"2"
"17110","2016","12","55","2","RJ","PCdoB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,933,46,12141145,35388.11,57.39,"1"
"17291","2016","12","55","2","RJ","PODEMOS","TELEFONIA",9,933,46,12141145,35388.11,55.33,"1"
"17639","2016","12","55","2","RJ","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,933,46,12141145,35388.11,224.3,"1"
"16989","2016","12","55","2","RJ","PSL","ASSINATURA DE PUBLICAÇÕES",1,933,46,12141145,35388.11,75.9,"1"
"17670","2016","12","55","2","RJ","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,933,46,12141145,35388.11,96.56,"2"
"19087","2016","12","55","2","RN","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1775,8,2327451,42360.13,101.5,"2"
"20256","2016","12","55","2","RR","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,2496,8,299558,45240.67,202.79,"2"
"20261","2016","12","55","2","RR","PL","ASSINATURA DE PUBLICAÇÕES",34,2496,8,299558,45240.67,156.75,"2"
"20644","2016","12","55","2","RS","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1619,31,8392033,40504.04,3.1,"1"
"21124","2016","12","55","2","RS","PSD","SERVIÇOS POSTAIS",36,1619,31,8392033,40504.04,157.86,"2"
"21128","2016","12","55","2","RS","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1619,31,8392033,40504.04,150,"2"
"20978","2016","12","55","2","RS","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1619,31,8392033,40504.04,170.84,"2"
"23032","2016","12","55","2","SC","CIDADANIA","ASSINATURA DE PUBLICAÇÕES",10,1314,16,4859324,39505.92,77.9,"3"
"22871","2016","12","55","2","SC","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1314,16,4859324,39505.92,56.1,"1"
"23079","2016","12","55","2","SC","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1314,16,4859324,39505.92,114.58,"2"
"23241","2016","12","55","2","SE","PL","SERVIÇOS POSTAIS",34,1292,8,1454165,39767.4,41.09,"1"
"23300","2016","12","55","2","SE","PSC","PASSAGEM AÉREA",13,1292,8,1454165,39767.4,-1516.4,"1"
"23291","2016","12","55","2","SE","PSD","ASSINATURA DE PUBLICAÇÕES",36,1292,8,1454165,39767.4,181.57,"1"
"24812","2016","12","55","2","SP","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,873,70,31998432,36671.67,124.35,"2"
"24946","2016","12","55","2","SP","PSD","SERVIÇOS POSTAIS",36,873,70,31998432,36671.67,62.03,"2"
"24104","2016","12","55","2","SP","PV","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,873,70,31998432,36671.67,190.58,"2"
"25652","2016","12","55","2","TO","PROS","PASSAGEM AÉREA",11,620,8,996887,39131.75,-177.88,"3"
"25537","2016","12","55","2","TO","PSD","SERVIÇOS POSTAIS",36,620,8,996887,39131.75,105.04,"2"
"93","2017","1","55","3","AC","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,2246,8,506724,44260.6,108.23,"1"
"129","2017","1","55","3","AC","PSB","SERVIÇOS POSTAIS",34,2246,8,506724,44260.6,113.67,"2"
"397","2017","1","55","3","AC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,2246,8,506724,44260.6,70.4,"1"
"475","2017","1","55","3","AL","PT","SERVIÇOS POSTAIS",68,1485,9,1995727,40572.24,48.94,"1"
"2851","2017","1","55","3","BA","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1060,39,10185417,38638.99,71.42,"2"
"2784","2017","1","55","3","BA","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",25,1060,39,10185417,38638.99,53.6,"1"
"4166","2017","1","55","3","CE","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1687,22,6271554,42079.91,43,"3"
"4510","2017","1","55","3","CE","PSD","TELEFONIA",36,1687,22,6271554,42079.91,190.91,"2"
"4174","2017","1","55","3","CE","SOLIDARIEDADE","TELEFONIA",15,1687,22,6271554,42079.91,156.68,"1"
"4933","2017","1","55","3","DF","PSDB","TELEFONIA",54,0,8,1897677,30416.8,192.79,"1"
"5546","2017","1","55","3","ES","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,947,10,2653536,37052.05,140,"2"
"5482","2017","1","55","3","ES","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,947,10,2653536,37052.05,146.66,"2"
"5538","2017","1","55","3","ES","PT","SERVIÇOS POSTAIS",68,947,10,2653536,37052.05,133.69,"2"
"6754","2017","1","55","3","GO","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,173,17,4331733,35135.2,50.5,"1"
"6817","2017","1","55","3","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4331733,35135.2,8.6,"1"
"7132","2017","1","55","3","GO","PSL","TELEFONIA",1,173,17,4331733,35135.2,168.51,"2"
"7354","2017","1","55","3","MA","PATRIOTA","TELEFONIA",5,1524,18,4497336,41779.83,100.9,"1"
"7660","2017","1","55","3","MA","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,1524,18,4497336,41779.83,143.9,"3"
"7512","2017","1","55","3","MA","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1524,18,4497336,41779.83,72.85,"2"
"7346","2017","1","55","3","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1524,18,4497336,41779.83,130,"1"
"10131","2017","1","55","3","MG","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,624,53,15248681,35720.85,136.8,"2"
"9019","2017","1","55","3","MG","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,624,53,15248681,35720.85,74.8,"1"
"8795","2017","1","55","3","MG","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,624,53,15248681,35720.85,38.4,"2"
"8336","2017","1","55","3","MG","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,624,53,15248681,35720.85,20.4,"1"
"8248","2017","1","55","3","MG","PSL","TELEFONIA",1,624,53,15248681,35720.85,156.82,"1"
"10171","2017","1","55","3","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,624,53,15248681,35720.85,150.85,"3"
"10463","2017","1","55","3","MS","PDT","SERVIÇOS POSTAIS",20,878,8,1818937,40170.98,223,"3"
"11496","2017","1","55","3","MT","DEM","SERVIÇOS POSTAIS",21,873,8,2189703,39056.17,35.7,"2"
"11332","2017","1","55","3","MT","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,873,8,2189703,39056.17,126.33,"1"
"10979","2017","1","55","3","MT","PSL","MANUTENÇÃO DE ESCRITÓRIO",1,873,8,2189703,39056.17,86.3,"1"
"12529","2017","1","55","3","PA","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1592,17,5188450,41855.59,23,"2"
"12500","2017","1","55","3","PA","PSC","TELEFONIA",13,1592,17,5188450,41855.59,200.95,"3"
"11536","2017","1","55","3","PA","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,1592,17,5188450,41855.59,85.39,"1"
"12647","2017","1","55","3","PB","DEM","SERVIÇOS POSTAIS",21,1716,12,2835882,41660.7,194.13,"2"
"12986","2017","1","55","3","PB","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1716,12,2835882,41660.7,128.83,"2"
"12866","2017","1","55","3","PB","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,1716,12,2835882,41660.7,137.85,"2"
"14049","2017","1","55","3","PE","PCdoB","SERVIÇOS POSTAIS",10,1657,25,6356307,41304.94,30.77,"1"
"14814","2017","1","55","3","PI","MDB","SERVIÇOS POSTAIS",65,1313,10,2345694,40599.91,105.04,"1"
"14873","2017","1","55","3","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2345694,40599.91,221,"2"
"16156","2017","1","55","3","PR","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1081,30,7865950,38500,125,"3"
"15550","2017","1","55","3","PR","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1081,30,7865950,38500,158.14,"1"
"15588","2017","1","55","3","PR","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",9,1081,30,7865950,38500,47.45,"1"
"15933","2017","1","55","3","PR","PSB","ASSINATURA DE PUBLICAÇÕES",34,1081,30,7865950,38500,69.8,"1"
"15497","2017","1","55","3","PR","PSC","MANUTENÇÃO DE ESCRITÓRIO",13,1081,30,7865950,38500,163,"1"
"15556","2017","1","55","3","PR","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1081,30,7865950,38500,93,"1"
"15761","2017","1","55","3","PR","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1081,30,7865950,38500,129,"3"
"16175","2017","1","55","3","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1081,30,7865950,38500,221.19,"2"
"15753","2017","1","55","3","PR","PV","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1081,30,7865950,38500,112.04,"1"
"17778","2017","1","55","3","RJ","PDT","ASSINATURA DE PUBLICAÇÕES",20,933,46,12141145,35388.11,33.9,"2"
"17328","2017","1","55","3","RJ","PODEMOS","SERVIÇOS POSTAIS",9,933,46,12141145,35388.11,117.43,"2"
"17380","2017","1","55","3","RJ","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,933,46,12141145,35388.11,204.8,"1"
"17098","2017","1","55","3","RJ","PSL","SERVIÇOS POSTAIS",1,933,46,12141145,35388.11,213.3,"2"
"17781","2017","1","55","3","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,933,46,12141145,35388.11,114,"1"
"19076","2017","1","55","3","RN","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1775,8,2327451,42360.13,142.5,"1"
"19524","2017","1","55","3","RO","DEM","SERVIÇOS POSTAIS",21,1900,8,1127154,43300.63,64.98,"2"
"19634","2017","1","55","3","RO","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1900,8,1127154,43300.63,220,"1"
"19956","2017","1","55","3","RR","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,2496,8,299558,45240.67,159,"1"
"20289","2017","1","55","3","RR","PL","SERVIÇOS POSTAIS",34,2496,8,299558,45240.67,119.86,"2"
"20732","2017","1","55","3","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1619,31,8392033,40504.04,140,"2"
"21108","2017","1","55","3","RS","PODEMOS","SERVIÇOS POSTAIS",9,1619,31,8392033,40504.04,53.4,"2"
"20575","2017","1","55","3","RS","PSB","SERVIÇOS POSTAIS",34,1619,31,8392033,40504.04,88,"2"
"20623","2017","1","55","3","RS","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1619,31,8392033,40504.04,193.69,"2"
"20717","2017","1","55","3","RS","PTB","PASSAGEM AÉREA",25,1619,31,8392033,40504.04,-1494.69,"2"
"22677","2017","1","55","3","SC","CIDADANIA","ASSINATURA DE PUBLICAÇÕES",10,1314,16,4859324,39505.92,84.9,"2"
"22577","2017","1","55","3","SC","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1314,16,4859324,39505.92,23.9,"1"
"22571","2017","1","55","3","SC","PCdoB","DIVULGAÇÃO MANDATO",10,1314,16,4859324,39505.92,40,"1"
"22685","2017","1","55","3","SC","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1314,16,4859324,39505.92,224.24,"1"
"22982","2017","1","55","3","SC","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",36,1314,16,4859324,39505.92,162.3,"2"
"23263","2017","1","55","3","SE","PP","SERVIÇOS POSTAIS",38,1292,8,1454165,39767.4,37.9,"1"
"24699","2017","1","55","3","SP","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,31998432,36671.67,74,"1"
"24774","2017","1","55","3","SP","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,873,70,31998432,36671.67,16,"3"
"24175","2017","1","55","3","SP","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,873,70,31998432,36671.67,153.5,"2"
"24692","2017","1","55","3","SP","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,873,70,31998432,36671.67,32.41,"1"
"24975","2017","1","55","3","SP","PV","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,873,70,31998432,36671.67,25,"2"
"24938","2017","1","55","3","SP","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,873,70,31998432,36671.67,102.18,"2"
"25646","2017","1","55","3","TO","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,620,8,996887,39131.75,39.8,"2"
"394","2017","2","55","3","AC","PSB","PASSAGEM AÉREA",34,2246,8,506724,44260.6,-3386.62,"2"
"24","2017","2","55","3","AC","PSDB","SERVIÇOS POSTAIS",54,2246,8,506724,44260.6,69.37,"1"
"949","2017","2","55","3","AL","PSB","SERVIÇOS POSTAIS",34,1485,9,1995727,40572.24,61.75,"2"
"1086","2017","2","55","3","AL","PT","SERVIÇOS POSTAIS",68,1485,9,1995727,40572.24,86.27,"2"
"1506","2017","2","55","3","AM","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,1932,8,2226891,43198.26,168.33,"1"
"1895","2017","2","55","3","AP","PSD","SERVIÇOS POSTAIS",36,1791,8,455514,43002.92,110.86,"2"
"2826","2017","2","55","3","BA","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,1060,39,10185417,38638.99,175,"2"
"3064","2017","2","55","3","BA","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1060,39,10185417,38638.99,35,"2"
"3978","2017","2","55","3","CE","AVANTE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2,1687,22,6271554,42079.91,23,"1"
"4628","2017","2","55","3","CE","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1687,22,6271554,42079.91,217,"2"
"4471","2017","2","55","3","CE","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,1687,22,6271554,42079.91,33.5,"2"
"4015","2017","2","55","3","CE","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1687,22,6271554,42079.91,118,"1"
"4596","2017","2","55","3","CE","REPUBLICANOS","SERVIÇOS POSTAIS",21,1687,22,6271554,42079.91,157.25,"2"
"4082","2017","2","55","3","CE","SOLIDARIEDADE","TELEFONIA",15,1687,22,6271554,42079.91,176.77,"1"
"4985","2017","2","55","3","DF","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,0,8,1897677,30416.8,20.52,"1"
"4940","2017","2","55","3","DF","PP","MANUTENÇÃO DE ESCRITÓRIO",38,0,8,1897677,30416.8,185,"2"
"5109","2017","2","55","3","DF","PSD","SERVIÇOS POSTAIS",36,0,8,1897677,30416.8,1.7,"2"
"7676","2017","2","55","3","MA","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1524,18,4497336,41779.83,123.7,"3"
"7716","2017","2","55","3","MA","DEM","SERVIÇOS POSTAIS",21,1524,18,4497336,41779.83,3.4,"1"
"7861","2017","2","55","3","MA","PATRIOTA","TELEFONIA",5,1524,18,4497336,41779.83,203.56,"4"
"7610","2017","2","55","3","MA","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,1524,18,4497336,41779.83,44,"2"
"10127","2017","2","55","3","MG","PROS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",11,624,53,15248681,35720.85,101.96,"2"
"8331","2017","2","55","3","MG","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,624,53,15248681,35720.85,90.2,"1"
"10175","2017","2","55","3","MG","PSC","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",13,624,53,15248681,35720.85,177.86,"1"
"8753","2017","2","55","3","MG","PSL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",1,624,53,15248681,35720.85,183.59,"3"
"10184","2017","2","55","3","MG","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15,624,53,15248681,35720.85,29.4,"3"
"11466","2017","2","55","3","MT","PSL","MANUTENÇÃO DE ESCRITÓRIO",1,873,8,2189703,39056.17,77.3,"2"
"11310","2017","2","55","3","MT","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,873,8,2189703,39056.17,229.95,"1"
"10939","2017","2","55","3","MT","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,8,2189703,39056.17,200,"1"
"11561","2017","2","55","3","PA","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1592,17,5188450,41855.59,122.5,"1"
"12561","2017","2","55","3","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5188450,41855.59,82.56,"2"
"12609","2017","2","55","3","PB","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1716,12,2835882,41660.7,65.2,"1"
"12616","2017","2","55","3","PB","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1716,12,2835882,41660.7,100,"1"
"12805","2017","2","55","3","PB","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",21,1716,12,2835882,41660.7,19,"1"
"14377","2017","2","55","3","PE","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1657,25,6356307,41304.94,122,"1"
"14073","2017","2","55","3","PE","PATRIOTA","SERVIÇOS POSTAIS",5,1657,25,6356307,41304.94,24.73,"1"
"14180","2017","2","55","3","PE","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,1657,25,6356307,41304.94,128.8,"1"
"14263","2017","2","55","3","PE","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1657,25,6356307,41304.94,187.95,"1"
"14934","2017","2","55","3","PI","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1313,10,2345694,40599.91,149,"2"
"16036","2017","2","55","3","PR","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1081,30,7865950,38500,95,"2"
"15514","2017","2","55","3","PR","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1081,30,7865950,38500,44,"2"
"17053","2017","2","55","3","RJ","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,933,46,12141145,35388.11,220.69,"1"
"17739","2017","2","55","3","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,933,46,12141145,35388.11,64.6,"2"
"17554","2017","2","55","3","RJ","REDE","TELEFONIA",NA,933,46,12141145,35388.11,65.36,"2"
"18798","2017","2","55","3","RN","MDB","SERVIÇOS POSTAIS",65,1775,8,2327451,42360.13,79.44,"1"
"18713","2017","2","55","3","RN","PODEMOS","SERVIÇOS POSTAIS",9,1775,8,2327451,42360.13,111.4,"1"
"19450","2017","2","55","3","RO","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,1900,8,1127154,43300.63,40,"1"
"19496","2017","2","55","3","RO","PSD","SERVIÇOS POSTAIS",36,1900,8,1127154,43300.63,81.88,"1"
"19960","2017","2","55","3","RR","PODEMOS","SERVIÇOS POSTAIS",9,2496,8,299558,45240.67,50.37,"2"
"20898","2017","2","55","3","RS","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1619,31,8392033,40504.04,4.8,"2"
"20881","2017","2","55","3","RS","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1619,31,8392033,40504.04,103.28,"1"
"20911","2017","2","55","3","RS","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1619,31,8392033,40504.04,215,"2"
"20769","2017","2","55","3","RS","REDE","SERVIÇOS POSTAIS",NA,1619,31,8392033,40504.04,229.4,"1"
"21116","2017","2","55","3","RS","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1619,31,8392033,40504.04,87.24,"2"
"22750","2017","2","55","3","SC","CIDADANIA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,1314,16,4859324,39505.92,171.93,"1"
"22786","2017","2","55","3","SC","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1314,16,4859324,39505.92,191.35,"2"
"24960","2017","2","55","3","SP","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,873,70,31998432,36671.67,167,"2"
"24573","2017","2","55","3","SP","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,873,70,31998432,36671.67,120.3,"1"
"25000","2017","2","55","3","SP","PSL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",1,873,70,31998432,36671.67,166.04,"2"
"24730","2017","2","55","3","SP","PV","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,873,70,31998432,36671.67,87.25,"2"
"24901","2017","2","55","3","SP","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15,873,70,31998432,36671.67,116,"2"
"335","2017","3","55","3","AC","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",68,2246,8,506724,44260.6,80,"2"
"1138","2017","3","55","3","AL","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1485,9,1995727,40572.24,229.86,"2"
"1111","2017","3","55","3","AL","PTB","SERVIÇOS POSTAIS",25,1485,9,1995727,40572.24,62.95,"2"
"1230","2017","3","55","3","AM","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1932,8,2226891,43198.26,119.06,"2"
"1900","2017","3","55","3","AP","PL","SERVIÇOS POSTAIS",34,1791,8,455514,43002.92,48.94,"1"
"2046","2017","3","55","3","AP","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1791,8,455514,43002.92,118.07,"1"
"2759","2017","3","55","3","BA","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1060,39,10185417,38638.99,82,"2"
"2834","2017","3","55","3","BA","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1060,39,10185417,38638.99,203.5,"2"
"4411","2017","3","55","3","CE","AVANTE","SERVIÇOS POSTAIS",2,1687,22,6271554,42079.91,194.35,"2"
"4338","2017","3","55","3","CE","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1687,22,6271554,42079.91,32.76,"1"
"4493","2017","3","55","3","CE","PODEMOS","TELEFONIA",9,1687,22,6271554,42079.91,213.28,"2"
"4124","2017","3","55","3","CE","PP","SERVIÇOS POSTAIS",38,1687,22,6271554,42079.91,83.3,"2"
"4387","2017","3","55","3","CE","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1687,22,6271554,42079.91,80,"1"
"5015","2017","3","55","3","DF","DEM","SERVIÇOS POSTAIS",21,0,8,1897677,30416.8,109.1,"1"
"5098","2017","3","55","3","DF","PL","ASSINATURA DE PUBLICAÇÕES",34,0,8,1897677,30416.8,191.85,"1"
"5464","2017","3","55","3","ES","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,947,10,2653536,37052.05,145.41,"2"
"6718","2017","3","55","3","GO","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,173,17,4331733,35135.2,201.16,"1"
"7129","2017","3","55","3","GO","PSL","ASSINATURA DE PUBLICAÇÕES",1,173,17,4331733,35135.2,33.9,"2"
"7439","2017","3","55","3","MA","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20,1524,18,4497336,41779.83,141.5,"1"
"7480","2017","3","55","3","MA","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1524,18,4497336,41779.83,70,"2"
"7828","2017","3","55","3","MA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1524,18,4497336,41779.83,171,"3"
"8514","2017","3","55","3","MG","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,624,53,15248681,35720.85,176.85,"1"
